durationformat.html	INTRINSICS.Intl.DurationFormat.prototype.formatToParts	For each Record { [[Type]], [[Value]], [[Unit]] } _part_ in _parts_, do
  1. Let _obj_ be OrdinaryObjectCreate(%Object.prototype%).
  1. Perform ! CreateDataPropertyOrThrow(_obj_, *"type"*, _part_.[[T
durationformat.html	INTRINSICS.Intl.DurationFormat.prototype.resolvedOptions	For each row of <emu-xref href="#table-durationformat-resolvedoptions-properties"></emu-xref>, except the header row, in table order, do
  1. Let _p_ be the Property value of the current row.
  1. Let
durationformat.html	INTRINSICS.Intl.DurationFormat.prototype.resolvedOptions	If there is a Conversion value in the current row, let _conversion_ be that value; else let _conversion_ be ~empty~.
durationformat.html	INTRINSICS.Intl.DurationFormat.prototype.resolvedOptions	Let _p_ be the Property value of the current row.
durationformat.html	INTRINSICS.Intl.DurationFormat.prototype.resolvedOptions	Let _v_ be the value of _df_'s internal slot whose name is the Internal Slot value of the current row.
durationformat.html	INTRINSICS.Intl.DurationFormat.supportedLocalesOf	Let _availableLocales_ be %Intl.DurationFormat%.[[AvailableLocales]].
durationformat.html	IsValidDuration	For each value _v_ of « _years_, _months_, _weeks_, _days_, _hours_, _minutes_, _seconds_, _milliseconds_, _microseconds_, _nanoseconds_ », do
  1. If 𝔽(_v_) is not finite, return *false*.
  1. If _v
durationformat.html	IsValidDuration	Let _normalizedSeconds_ be _days_ × 86,400 + _hours_ × 3600 + _minutes_ × 60 + _seconds_ + ℝ(𝔽(_milliseconds_)) × 10<sup>-3</sup> + ℝ(𝔽(_microseconds_)) × 10<sup>-6</sup> + ℝ(𝔽(_nanoseconds_)) × 10
durationformat.html	ListFormatParts	For each Record { [[Type]], [[Value]] } _listPart_ in _formattedPartsList_, do
  1. If _listPart_.[[Type]] is *"element"*, then
    1. Assert: _partitionedPartsIndex_ < _partitionedLength_.
    1. Let
durationformat.html	ListFormatParts	For each Record { [[Type]], [[Value]], [[Unit]] } _part_ in _parts_, do
  1. Append _part_ to _flattenedPartsList_.
durationformat.html	ListFormatParts	For each Record { [[Type]], [[Value]], [[Unit]] } _part_ in _parts_, do
  1. Set _string_ to the string-concatenation of _string_ and _part_.[[Value]].
durationformat.html	PartitionDurationFormatPattern	Let _numberFormatUnit_ be the NumberFormat Unit value of the current row.
durationformat.html	PartitionDurationFormatPattern	Let _unitOptions_ be the value of _durationFormat_'s internal slot whose name is the Internal Slot value of the current row.
durationformat.html	PartitionDurationFormatPattern	Let _unit_ be the Unit value of the current row.
durationformat.html	PartitionDurationFormatPattern	Let _value_ be the value of _duration_'s field whose name is the Value Field value of the current row.
durationformat.html	PartitionDurationFormatPattern	Set _value_ to _value_ + ComputeFractionalDigits(_durationFormat_, _duration_).
durationformat.html	PartitionDurationFormatPattern	While _numericUnitFound_ is *false*, repeat for each row in <emu-xref href="#table-partition-duration-format-pattern"></emu-xref> in table order, except the header row:
  1. Let _value_ be the value o
durationformat.html	ToDurationRecord	If _years_, _months_, _weeks_, _days_, _hours_, _minutes_, _seconds_, _milliseconds_, _microseconds_, and _nanoseconds_ are all *undefined*, throw a *TypeError* exception.
durationformat.html	ToDurationRecord	Let _result_ be a new Duration Record with each field set to 0.
listformat.html	CreatePartsFromList	Decrement _i_ by 1.
listformat.html	CreatePartsFromList	Let _n_ be an implementation-defined index into _listFormat_.[[Templates]] based on _listFormat_.[[Locale]], _head_, and _parts_.
listformat.html	CreatePartsFromList	Let _n_ be an index into _listFormat_.[[Templates]] based on _listFormat_.[[Locale]], _list_[0], and _list_[1].
listformat.html	CreatePartsFromList	Let _placeables_ be the Record { [[0]]: _first_, [[1]]: _second_ }.
listformat.html	CreatePartsFromList	Let _placeables_ be the Record { [[0]]: _head_, [[1]]: _parts_ }.
listformat.html	CreatePartsFromList	Let _size_ be the number of elements of _list_.
listformat.html	CreatePartsFromList	if _i_ is less than _size_ - 2, then
  1. Let _pattern_ be _listFormat_.[[Templates]][_n_].[[Middle]].
1. Else,
  1. Let _pattern_ be _listFormat_.[[Templates]][_n_].[[End]].
listformat.html	DeconstructPattern	Let _subst_ be _placeables_.[[<_part_>]].
listformat.html	DeconstructPattern	assert: _placeables_ has a field [[<_part_>]].
listformat.html	FormatListToParts	Increment _n_ by 1.
listformat.html	INTRINSICS.Intl.ListFormat	Let _dataLocaleTypes_ be _resolvedLocaleData_.[[<_type_>]].
listformat.html	INTRINSICS.Intl.ListFormat	Let _r_ be ResolveLocale(%Intl.ListFormat%.[[AvailableLocales]], _requestedLocales_, _opt_, %Intl.ListFormat%.[[RelevantExtensionKeys]], %Intl.ListFormat%.[[LocaleData]]).
